month,category,unitePrice,value
2025-09,Teppanyaki,240.52,4
2025-09,Martinis,56.03,1
2025-09,Vegano,150.00,1
2025-09,Rollos Capeados,181.90,9
2025-09,Rollos Empanizados,193.10,31
2025-09,Entradas,206.03,67
2025-09,Ensaladas,102.59,3
2025-09,Nigiri,30.17,17
2025-09,Postres,93.97,3
2025-09,Cocteles sin Alcohol,59.48,7
2025-09,Arroz,138.79,69
2025-09,Cervezas,154.31,35
2025-09,Tempuras,116.38,8
2025-09,Sopas,223.28,8
2025-09,Cocteles,90.52,8
2025-09,Cocteles,90.52,11
2025-09,Limonadas,42.24,59
2025-09,Tes Calientes o Frios,33.62,9
2025-09,Digestivo,111.21,2
2025-09,Rollos Horneados,214.66,20
2025-09,Pastas,257.76,8
2025-09,Postres,93.97,6
2025-09,Cocteles sin Alcohol,43.10,4
2025-09,Martinis,56.03,3
2025-09,Extras,43.10,97
2025-09,Ginebra,42.24,1
2025-09,Cocteles sin Alcohol,59.48,7
2025-09,Tazones,107.76,2
2025-09,Temakis,119.83,3
2025-09,Jarras Limonada,107.76,1
2025-09,Rollos Naturales,203.45,68
2025-09,Limonadas,42.24,109
2025-09,Cocteles,90.52,8
2025-09,Extras,34.48,70
2025-09,Nigiri,68.10,24
2025-09,Cocteles,90.52,9
2025-09,Tes Calientes o Frios,107.76,7
2025-09,Nigiri,68.10,19
2025-09,Nigiri,38.79,11
2025-09,Rollos Horneados,225.00,55
2025-09,Teppanyaki,300.86,7
2025-09,Tes Calientes o Frios,33.62,8
2025-09,Rollos Naturales,236.21,68
2025-09,Refrescos,33.62,16
2025-09,Tempuras,116.38,13
2025-09,Cocteles,90.52,7
2025-09,Kids,106.90,3
2025-09,Mojitos,81.90,3
2025-09,Vinos,107.76,2
2025-09,Teppanyaki,300.86,6
2025-09,Tes Calientes o Frios,42.24,9
2025-09,Limonadas,42.24,139
2025-09,Tazones,197.41,8
2025-09,Pastas,223.28,7
2025-09,Pastas,289.66,8
2025-09,Sopas,223.28,18
2025-09,Teppanyaki,240.52,7
2025-09,Cocteles sin Alcohol,59.48,5
2025-09,Rollos Naturales,246.55,36
2025-09,Tes Calientes o Frios,107.76,20
2025-09,Sashimi,326.72,1
2025-09,Martinis,56.03,2
2025-09,Sopas,223.28,7
2025-09,Temakis,154.31,4
2025-09,Kids,128.45,4
2025-09,Cocteles sin Alcohol,59.48,6
2025-09,Postres,93.97,5
2025-09,Margaritas,81.90,1
2025-09,Limonadas,42.24,36
2025-09,Sopas,223.28,1
2025-09,Ensaladas,128.45,1
2025-09,Rollos Empanizados,181.90,19
2025-09,Nigiri,30.17,16
2025-09,Sopas,223.28,14
2025-09,Cervezas,42.24,36
2025-09,Temakis,85.34,1
2025-09,Cocteles,90.52,15
2025-09,Rollos Horneados,214.66,32
2025-09,Entradas,275.00,27
2025-09,Arroz,138.79,55
2025-09,Cocteles sin Alcohol,59.48,4
2025-09,Extras,43.10,87
2025-09,Temakis,119.83,5
2025-09,Margaritas,81.90,2
2025-09,Temakis,56.03,4
2025-09,Jarras Limonada,107.76,1
2025-09,Tempuras,116.38,8
2025-09,Extras,43.10,117
2025-09,Mojitos,81.90,1
2025-09,Pastas,279.31,7
2025-09,Sashimi,361.21,1
2025-09,Cocteles,73.28,7
2025-09,Rollos Capeados,145.69,2
2025-09,Nigiri,30.17,5
2025-09,Extras,43.10,154
2025-09,PokeBowl,214.66,62
2025-09,Nigiri,30.17,9
2025-09,Teppanyaki,300.86,9
2025-09,Tes Calientes o Frios,107.76,6
2025-09,Pastas,279.31,12
2025-09,Ron,73.28,1
2025-09,Mojitos,81.90,1
2025-09,Tes Calientes o Frios,33.62,14
2025-09,Rollos Naturales,246.55,68
2025-09,Limonadas,42.24,124
2025-09,Cocteles,90.52,24
2025-09,Ensaladas,128.45,1
2025-09,Tempuras,116.38,11
2025-09,Teppanyaki,275.00,12
2025-09,Rollos Naturales,246.55,92
2025-09,Cocteles,73.28,8
2025-09,Mojitos,81.90,8
2025-09,Pastas,223.28,1
2025-09,Extras,43.10,154
2025-09,PokeBowl,214.66,37
2025-09,Vegano,150.00,3
2025-09,Pastas,223.28,4
2025-09,Tazones,188.79,9
2025-09,Sopas,223.28,18
2025-09,PokeBowl,214.66,27
2025-09,Limonadas,42.24,49
2025-09,Tes Calientes o Frios,107.76,7
2025-09,Cervezas,154.31,33
2025-09,Postres,93.97,7
2025-09,Tazones,197.41,5
2025-09,Martinis,56.03,2
2025-09,Rollos Empanizados,193.10,37
2025-09,Jarras Limonada,107.76,1
2025-09,Mojitos,81.90,2
2025-09,Vinos,107.76,3
2025-09,Refrescos,42.24,32
2025-09,Tempuras,116.38,8
2025-09,Entradas,206.03,28
2025-09,Postres,93.97,1
2025-09,Entradas,145.69,40
2025-09,Tempuras,116.38,4
2025-09,Nigiri,30.17,9
2025-09,Rollos Naturales,246.55,183
2025-09,Martinis,56.03,3
2025-09,Kids,93.97,2
2025-09,Rollos Horneados,214.66,29
2025-09,Rollos Empanizados,193.10,44
2025-09,Arroz,138.79,42
2025-09,Kids,85.34,1
2025-09,Vegano,119.83,3
2025-09,Rollos Capeados,145.69,7
2025-09,Entradas,145.69,25
2025-09,Margaritas,81.90,2
2025-09,Refrescos,33.62,26
2025-09,Postres,117.24,4
2025-09,Ensaladas,223.28,1
2025-09,Refrescos,42.24,44
2025-09,Tazones,107.76,2
2025-09,Postres,93.97,7
2025-09,Arroz,138.79,31
2025-09,Entradas,206.03,67
2025-09,Cervezas,42.24,15
2025-09,Rollos Capeados,181.90,5
2025-09,Arroz,138.79,20
2025-09,Sopas,223.28,6
2025-09,Cervezas,42.24,22
2025-09,Kids,106.90,5
2025-09,Refrescos,42.24,18
2025-09,Rollos Empanizados,193.10,57
2025-09,Rollos Horneados,214.66,21
2025-09,Rollos Horneados,225.00,50
2025-09,Margaritas,81.90,5
2025-09,Digestivo,111.21,1
2025-09,Cocteles sin Alcohol,59.48,16
2025-09,Rollos Empanizados,193.10,18
2025-09,Vegano,150.00,3
2025-09,Extras,43.10,66
2025-09,Cocteles,90.52,13
2025-09,Ensaladas,128.45,1
2025-09,Vodka,73.28,2
2025-09,Pastas,206.03,1
2025-09,Cocteles sin Alcohol,59.48,11
2025-09,Tes Calientes o Frios,33.62,4
2025-09,PokeBowl,214.66,52
2025-09,Cocteles sin Alcohol,59.48,4
2025-09,Tempuras,64.66,9
2025-09,Ensaladas,102.59,1
2025-09,Tes Calientes o Frios,33.62,4
2025-09,Rollos Naturales,206.03,60
2025-09,Tempuras,116.38,10
2025-09,Mojitos,81.90,4
2025-09,Pastas,223.28,8
2025-09,Cocteles sin Alcohol,59.48,6
2025-09,Refrescos,42.24,17
2025-09,Limonadas,42.24,53
2025-09,Arroz,138.79,38
2025-09,Limonadas,42.24,59
2025-09,Arroz,138.79,41
2025-09,Teppanyaki,343.97,2
2025-09,Refrescos,42.24,20
2025-09,Arroz,138.79,44
2025-09,Jarras Limonada,107.76,3
2025-09,Vegano,119.83,5
2025-09,Entradas,206.03,53
2025-09,Tazones,107.76,4
2025-09,Kids,128.45,2
2025-09,Kids,128.45,1
2025-09,Refrescos,42.24,22
2025-09,Teppanyaki,240.52,4
2025-09,Limonadas,42.24,62
2025-09,Postres,93.97,12
2025-09,Rollos Empanizados,193.10,39
2025-09,Kids,106.90,1
2025-09,Cervezas,42.24,3
2025-09,Teppanyaki,343.97,11
2025-09,Rollos Capeados,145.69,4
2025-09,Tazones,188.79,6
2025-09,Nigiri,30.17,2
2025-09,Rollos Capeados,181.90,4
2025-09,Digestivo,111.21,1
2025-09,Teppanyaki,240.52,9
2025-09,Postres,117.24,15
2025-09,Nigiri,30.17,6
2025-09,Nigiri,30.17,10
2025-09,Rollos Horneados,214.66,59
2025-09,Nigiri,68.10,15
2025-09,Digestivo,111.21,1
2025-09,Rollos Naturales,203.45,74
2025-09,Temakis,85.34,2
2025-09,Rollos Naturales,246.55,65
2025-09,Rollos Horneados,225.00,34
2025-09,Temakis,119.83,1
2025-09,Cervezas,42.24,25
2025-09,Rollos Horneados,225.00,64
2025-09,Postres,117.24,3
2025-09,Sopas,223.28,21
2025-09,Margaritas,81.90,4
2025-09,Cervezas,42.24,35
2025-09,Pastas,279.31,5
2025-09,Pastas,223.28,2
2025-09,Pastas,279.31,7
2025-09,Cocteles sin Alcohol,59.48,17
2025-09,Cervezas,42.24,36
2025-09,Rollos Naturales,246.55,114
2025-09,Vegano,119.83,4
2025-09,Tes Calientes o Frios,107.76,22
2025-09,Sopas,223.28,9
2025-09,PokeBowl,214.66,44
2025-09,PokeBowl,214.66,29
2025-09,Tes Calientes o Frios,107.76,17
2025-09,Entradas,206.03,34
2025-09,Margaritas,81.90,4
2025-09,Arroz,138.79,39
2025-09,Sopas,223.28,6
2025-09,Vinos,107.76,3
2025-09,Mojitos,81.90,1
2025-09,Cocteles,90.52,4
2025-09,Extras,43.10,174
2025-09,Vegano,150.00,3
2025-09,Limonadas,42.24,85
2025-09,Martinis,56.03,1
2025-09,Cocteles,90.52,2
2025-09,Jarras Limonada,107.76,3
2025-09,Refrescos,42.24,47
2025-09,Rollos Capeados,145.69,2
2025-09,Rollos Empanizados,193.10,59
2025-09,Jarras Limonada,107.76,1
2025-09,Mojitos,81.90,1
2025-09,Temakis,85.34,4
2025-09,Entradas,275.00,57
2025-09,Teppanyaki,240.52,7
2025-09,Mojitos,81.90,3
2025-09,Nigiri,68.10,11
2025-09,Postres,93.97,6
2025-09,Otros,431.03,2
2025-09,Martinis,56.03,5
2025-09,Kids,128.45,6
2025-09,Cocteles sin Alcohol,59.48,14
2025-09,Extras,43.10,165
2025-09,Extras,43.10,163
2025-09,PokeBowl,214.66,45
2025-09,Martinis,56.03,2
2025-09,Sashimi,326.72,1
2025-09,Tempuras,64.66,2
2025-09,Tazones,197.41,6
2025-09,Rollos Capeados,181.90,6
2025-09,Sopas,223.28,7
2025-09,Sashimi,361.21,3
2025-09,Rollos Empanizados,193.10,71
2025-09,Tempuras,116.38,2
2025-09,Teppanyaki,275.00,7
2025-09,Tazones,107.76,2
2025-09,Rollos Capeados,145.69,5
2025-09,Martinis,56.03,1
2025-09,Rollos Horneados,214.66,29
2025-09,Nigiri,30.17,19
2025-09,Rollos Empanizados,154.31,28
2025-09,Martinis,56.03,3
2025-09,Limonadas,42.24,130
2025-09,Temakis,197.41,2
2025-09,Rollos Empanizados,181.90,39
2025-09,Kids,128.45,8
2025-09,Tempuras,116.38,12
2025-09,Cocteles,90.52,12
2025-09,Mojitos,81.90,2
2025-09,Postres,117.24,5
2025-09,Margaritas,81.90,5
2025-09,PokeBowl,214.66,48
2025-09,Vegano,150.00,7
2025-09,Nigiri,68.10,12
2025-09,Tazones,236.21,2
2025-09,Pastas,257.76,8
2025-09,Margaritas,81.90,1
2025-09,Tes Calientes o Frios,107.76,17
2025-09,Extras,43.10,97
2025-09,Cervezas,154.31,45
2025-09,Rollos Horneados,214.66,17
2025-09,Ginebra,42.24,3
2025-09,Cocteles,73.28,1
2025-09,Sopas,223.28,11
2025-09,Limonadas,42.24,92
2025-09,PokeBowl,214.66,77
2025-09,Arroz,138.79,24
2025-09,Cocteles sin Alcohol,59.48,21
2025-09,Extras,43.10,93
2025-09,Tes Calientes o Frios,33.62,9
2025-09,Vegano,119.83,1
2025-09,Refrescos,33.62,25
2025-09,Arroz,138.79,40
2025-09,Mojitos,81.90,2
2025-09,Tes Calientes o Frios,107.76,8
2025-09,Jarras Limonada,107.76,4
2025-09,Entradas,145.69,23
2025-09,Pastas,289.66,5
2025-09,Vinos,107.76,1
2025-09,Teppanyaki,275.00,11
2025-09,Limonadas,42.24,36
2025-09,Cocteles,90.52,19
2025-09,Vegano,150.00,3
2025-09,Jarras Limonada,107.76,3
2025-09,Whisky,125.00,1
2025-09,Margaritas,81.90,5
2025-09,Teppanyaki,240.52,4
2025-09,Rollos Capeados,181.90,7
2025-09,Entradas,188.79,20
2025-09,Nigiri,30.17,4
2025-09,Teppanyaki,300.86,7
2025-09,Sashimi,361.21,2
2025-09,Postres,93.97,10
2025-09,Limonadas,42.24,60
2025-09,Refrescos,42.24,36
2025-09,Jarras Limonada,107.76,4
2025-09,Temakis,85.34,2
2025-09,Nigiri,68.10,9
2025-09,Cervezas,42.24,12
2025-09,Rollos Empanizados,181.90,30
2025-09,Rollos Capeados,145.69,4
2025-09,Tazones,107.76,1
2025-09,Rollos Naturales,246.55,121
2025-09,Tempuras,116.38,6
2025-09,Temakis,119.83,5
2025-09,Sopas,223.28,9
2025-09,Vinos,107.76,2
2025-09,Tempuras,116.38,7
2025-09,Temakis,85.34,1
2025-09,Margaritas,81.90,1
2025-09,Pastas,257.76,3
2025-09,Cocteles,90.52,10
2025-09,Entradas,206.03,73
2025-09,Pastas,231.90,7
2025-09,Rollos Horneados,214.66,29
2025-09,Rollos Naturales,246.55,132
2025-09,PokeBowl,214.66,46
2025-09,Vegano,119.83,1
2025-09,Refrescos,33.62,24
2025-09,Tempuras,116.38,5
2025-09,Limonadas,42.24,96
2025-09,Vinos,107.76,1
2025-09,Arroz,138.79,27
2025-09,Kids,128.45,8
2025-09,Rollos Empanizados,193.10,57
2025-09,Martinis,56.03,1
2025-09,PokeBowl,214.66,30
2025-09,Vegano,150.00,3
2025-09,Refrescos,42.24,19
2025-09,Cocteles sin Alcohol,59.48,7
2025-09,Rollos Capeados,181.90,10
2025-09,Entradas,197.41,32
2025-09,Tazones,188.79,10
2025-09,Kids,128.45,4
2025-09,Entradas,275.00,24
2025-09,Tes Calientes o Frios,107.76,8
2025-09,Cocteles sin Alcohol,59.48,8
2025-09,Rollos Horneados,214.66,18
2025-09,Pastas,206.03,1
2025-09,Vegano,119.83,3
2025-09,Margaritas,81.90,4
2025-09,Digestivo,111.21,1
2025-09,Jarras Limonada,107.76,5
2025-09,Temakis,119.83,4
2025-09,Arroz,128.45,14
2025-09,Rollos Horneados,214.66,23
2025-09,Vinos,107.76,5
2025-09,Rollos Empanizados,181.90,26
2025-09,Sopas,223.28,11
2025-09,Kids,128.45,4
2025-09,Temakis,56.03,1
2025-09,Rollos Naturales,246.55,168
2025-09,Refrescos,42.24,35
2025-09,Margaritas,81.90,5
2025-09,Temakis,85.34,2
2025-09,Cocteles,73.28,5
2025-09,Extras,43.10,165
2025-09,Martinis,56.03,4
2025-09,Martinis,56.03,3
2025-09,Sopas,223.28,7
2025-09,Vegano,150.00,3
2025-09,Digestivo,111.21,1
2025-09,Cervezas,154.31,50
2025-09,Rollos Capeados,145.69,4
2025-09,Rollos Empanizados,193.10,33
2025-09,Tes Calientes o Frios,33.62,12
2025-09,Kids,93.97,3
2025-09,Teppanyaki,240.52,8
2025-09,Extras,34.48,125
2025-09,Tempuras,116.38,9
2025-09,Mojitos,81.90,2
2025-09,Arroz,111.21,28
2025-09,Jarras Limonada,107.76,3
2025-09,Margaritas,81.90,7
2025-09,Tempuras,116.38,2
2025-09,Entradas,275.00,52
2025-09,Temakis,119.83,5
2025-09,Jarras Limonada,107.76,1
2025-09,Extras,43.10,136
2025-09,Vinos,107.76,1
2025-09,Teppanyaki,240.52,4
2025-09,PokeBowl,214.66,73
2025-09,Mojitos,81.90,2
2025-09,Limonadas,42.24,89
2025-09,Cocteles sin Alcohol,59.48,14
2025-09,Sopas,206.03,4
2025-09,Martinis,56.03,2
2025-09,Postres,117.24,7
2025-09,PokeBowl,214.66,77
2025-09,Tazones,107.76,3
2025-09,PokeBowl,214.66,41
2025-09,Arroz,138.79,59
2025-09,Nigiri,30.17,2
2025-09,Cervezas,42.24,13
2025-09,Tes Calientes o Frios,33.62,13
2025-09,Limonadas,42.24,74
2025-09,Tazones,134.48,4
2025-09,Pastas,257.76,3
2025-09,Tazones,107.76,5
2025-09,PokeBowl,214.66,55
2025-09,Pastas,257.76,8
2025-09,Cocteles sin Alcohol,59.48,9
2025-09,Tempuras,64.66,3
2025-09,Tazones,188.79,12
2025-09,Entradas,275.00,47
2025-09,Tes Calientes o Frios,38.79,8
2025-09,Refrescos,33.62,23
2025-09,Refrescos,42.24,33
2025-09,Sopas,223.28,16
2025-09,Cervezas,42.24,38
2025-09,Rollos Horneados,214.66,66
2025-09,Postres,117.24,5
2025-09,Rollos Naturales,206.03,57
2025-09,Limonadas,42.24,117
2025-09,Extras,21.55,80
2025-09,PokeBowl,214.66,66
2025-09,Nigiri,68.10,11
2025-09,Refrescos,42.24,45
2025-09,Cocteles,73.28,2
2025-09,Jarras Limonada,107.76,1
2025-09,Cervezas,154.31,14
2025-09,Limonadas,42.24,81
2025-09,Refrescos,42.24,37
2025-09,Teppanyaki,240.52,6
2025-09,Tempuras,116.38,4
2025-09,Digestivo,111.21,3
2025-09,Rollos Naturales,246.55,79
2025-09,Arroz,117.24,31
2025-09,Rollos Capeados,181.90,3
2025-09,Kids,106.90,3
2025-09,Rollos Horneados,225.00,61
2025-09,Margaritas,81.90,6
2025-09,Postres,93.97,7
2025-09,Cocteles sin Alcohol,59.48,2
2025-09,Postres,93.97,9
2025-09,Digestivo,111.21,1
2025-09,Rollos Capeados,181.90,2
2025-09,Tes Calientes o Frios,33.62,5
2025-09,Rollos Capeados,181.90,8
2025-09,Entradas,206.03,22
2025-09,PokeBowl,214.66,58
2025-09,Postres,93.97,6
2025-09,Tempuras,116.38,11
2025-09,Pastas,231.90,8
2025-09,Tazones,236.21,2
2025-09,Limonadas,42.24,89
2025-09,Rollos Empanizados,193.10,41
2025-09,Vegano,150.00,2
2025-09,Tazones,188.79,5
2025-09,Tempuras,116.38,6
2025-09,Tazones,197.41,9
2025-09,Rollos Horneados,225.00,31
2025-09,Extras,43.10,76
2025-09,Rollos Capeados,145.69,3
2025-09,PokeBowl,214.66,41
2025-09,Refrescos,42.24,37
2025-09,Nigiri,68.10,23
2025-09,Jarras Limonada,107.76,2
2025-09,Cervezas,42.24,25
2025-09,Rollos Empanizados,193.10,30
2025-09,Arroz,138.79,25
2025-09,Kids,85.34,2
2025-09,Sopas,223.28,14
2025-09,Cocteles sin Alcohol,59.48,18
2025-09,Cervezas,42.24,33
2025-09,Tazones,197.41,7
2025-09,Refrescos,42.24,18
2025-09,Refrescos,33.62,21
2025-09,Vegano,102.59,1
2025-09,Entradas,206.03,43
2025-09,Cocteles sin Alcohol,59.48,6
2025-09,Rollos Empanizados,193.10,56
2025-09,Vegano,119.83,3
2025-09,Postres,93.97,5
2025-09,Refrescos,33.62,29
2025-09,Entradas,275.00,69
2025-09,Rollos Horneados,214.66,50
2025-09,Cocteles sin Alcohol,43.10,8
2025-09,Temakis,119.83,4
2025-09,Postres,93.97,8
2025-09,Cervezas,42.24,15
2025-09,Entradas,206.03,25
2025-09,Rollos Capeados,145.69,1
2025-09,Margaritas,81.90,2
2025-09,Postres,93.97,2
2025-09,Margaritas,81.90,3
2025-09,Ensaladas,102.59,1
2025-09,Nigiri,38.79,11
2025-09,Extras,43.10,94
2025-09,Rollos Horneados,214.66,18
2025-09,Kids,128.45,6
2025-09,Sashimi,361.21,2
2025-09,Rollos Horneados,214.66,31
2025-09,Arroz,138.79,39
2025-09,Margaritas,81.90,1
2025-09,Temakis,85.34,1
2025-09,Cocteles,90.52,8
2025-09,Rollos Naturales,246.55,159
2025-09,Temakis,85.34,4
2025-09,Kids,160.34,6
2025-09,Teppanyaki,240.52,5
2025-09,Cocteles sin Alcohol,59.48,6
2025-09,Mojitos,81.90,3
2025-09,Vegano,119.83,2
2025-09,Sashimi,326.72,1
2025-09,Rollos Empanizados,193.10,41
2025-09,Sopas,223.28,5
2025-09,Pastas,214.66,4
2025-09,Sopas,223.28,5
2025-09,Arroz,138.79,33
2025-09,Tes Calientes o Frios,33.62,12
2025-09,Vinos,90.52,2
2025-09,Kids,128.45,5
2025-09,Cervezas,154.31,30
2025-09,Rollos Horneados,214.66,20
2025-09,Arroz,128.45,48
2025-09,Cocteles,90.52,8
2025-09,Tempuras,116.38,5
2025-09,Tempuras,64.66,2
2025-09,Mojitos,81.90,2
2025-09,Jarras Limonada,107.76,1
2025-09,Rollos Naturales,246.55,145
2025-09,Teppanyaki,343.97,12
2025-09,Pastas,223.28,4
2025-09,PokeBowl,214.66,47
2025-09,Tazones,107.76,3
2025-09,Tes Calientes o Frios,33.62,17
2025-09,Extras,43.10,118
2025-09,Tes Calientes o Frios,33.62,14
2025-09,Pastas,279.31,12
2025-09,Sashimi,326.72,1
2025-09,Rollos Naturales,246.55,72
2025-09,Nigiri,119.83,27
2025-09,Rollos Naturales,246.55,62
2025-09,Nigiri,30.17,10
2025-09,Cocteles,90.52,1
2025-09,Sopas,223.28,13
2025-09,Vinos,387.93,1
2025-09,Teppanyaki,275.00,11
2025-09,Extras,43.10,149
2025-09,Temakis,56.03,1
2025-09,Limonadas,42.24,88
2025-09,Cocteles,90.52,9
2025-09,Tempuras,116.38,8
2025-10,Rollos Empanizados,193.10,33
2025-10,Limonadas,42.24,91
2025-10,Sopas,223.28,18
2025-10,Rollos Horneados,214.66,34
2025-10,Cervezas,42.24,25
2025-10,Cocteles sin Alcohol,59.48,7
2025-10,Rollos Capeados,181.90,7
2025-10,Tempuras,116.38,2
2025-10,Entradas,206.03,27
2025-10,Postres,93.97,5
2025-10,Whisky,125.00,2
2025-10,Kids,128.45,5
2025-10,Tazones,197.41,4
2025-10,Cervezas,42.24,22
2025-10,Refrescos,42.24,39
2025-10,Margaritas,81.90,2
2025-10,Sopas,223.28,21
2025-10,Cervezas,154.31,35
2025-10,Limonadas,42.24,67
2025-10,Arroz,138.79,31
2025-10,Cocteles sin Alcohol,59.48,9
2025-10,Sopas,223.28,7
2025-10,Postres,93.97,3
2025-10,Cocteles sin Alcohol,59.48,11
2025-10,Entradas,197.41,39
2025-10,Refrescos,42.24,40
2025-10,Postres,93.97,5
2025-10,Tes Calientes o Frios,33.62,14
2025-10,Cocteles sin Alcohol,59.48,9
2025-10,Cocteles,90.52,16
2025-10,Cocteles,56.03,7
2025-10,Tazones,236.21,12
2025-10,Tempuras,116.38,7
2025-10,Tempuras,116.38,2
2025-10,Pastas,279.31,8
2025-10,Tazones,107.76,2
2025-10,Teppanyaki,240.52,6
2025-10,Digestivo,111.21,1
2025-10,Rollos Naturales,246.55,112
2025-10,PokeBowl,214.66,42
2025-10,Rollos Empanizados,181.90,45
2025-10,Limonadas,42.24,99
2025-10,Refrescos,42.24,22
2025-10,Jarras Limonada,107.76,5
2025-10,Sake,853.45,1
2025-10,Tes Calientes o Frios,33.62,10
2025-10,Cocteles,90.52,7
2025-10,Pastas,257.76,13
2025-10,Entradas,206.03,29
2025-10,Vegano,150.00,6
2025-10,Pastas,223.28,11
2025-10,Martinis,56.03,4
2025-10,Rollos Empanizados,193.10,57
2025-10,Vegano,150.00,4
2025-10,Tazones,197.41,4
2025-10,Rollos Empanizados,193.10,55
2025-10,Extras,43.10,79
2025-10,Mojitos,81.90,3
2025-10,Martinis,56.03,1
2025-10,Tes Calientes o Frios,33.62,12
2025-10,Limonadas,42.24,61
2025-10,Temakis,85.34,2
2025-10,Margaritas,81.90,1
2025-10,PokeBowl,214.66,55
2025-10,Rollos Naturales,246.55,93
2025-10,Ensaladas,128.45,1
2025-10,Cocteles,90.52,10
2025-10,Cervezas,42.24,46
2025-10,PokeBowl,214.66,64
2025-10,Kids,106.90,5
2025-10,Tempuras,64.66,2
2025-10,Rollos Naturales,246.55,53
2025-10,Jarras Limonada,107.76,3
2025-10,Entradas,275.00,24
2025-10,Arroz,138.79,61
2025-10,Temakis,85.34,2
2025-10,Sashimi,326.72,1
2025-10,Tequila,90.52,1
2025-10,Teppanyaki,240.52,6
2025-10,Rollos Naturales,236.21,76
2025-10,Pastas,223.28,6
2025-10,Cocteles sin Alcohol,59.48,12
2025-10,Tes Calientes o Frios,107.76,4
2025-10,Nigiri,38.79,8
2025-10,Ensaladas,223.28,2
2025-10,Sopas,223.28,14
2025-10,Kids,128.45,6
2025-10,Extras,43.10,143
2025-10,Margaritas,81.90,3
2025-10,Cervezas,42.24,40
2025-10,Arroz,138.79,21
2025-10,Jarras Limonada,107.76,3
2025-10,Nigiri,30.17,12
2025-10,Extras,43.10,137
2025-10,Postres,93.97,6
2025-10,Nigiri,30.17,6
2025-10,Rollos Capeados,181.90,3
2025-10,Rollos Horneados,214.66,7
2025-10,Rollos Horneados,225.00,50
2025-10,Sashimi,326.72,1
2025-10,Extras,43.10,92
2025-10,Kids,128.45,1
2025-10,PokeBowl,214.66,60
2025-10,Margaritas,81.90,2
2025-10,Jarras Limonada,107.76,4
2025-10,Refrescos,33.62,17
2025-10,Kids,128.45,1
2025-10,Rollos Horneados,214.66,33
2025-10,Sashimi,326.72,1
2025-10,Cocteles,90.52,6
2025-10,Temakis,56.03,2
2025-10,Arroz,138.79,42
2025-10,Rollos Capeados,145.69,2
2025-10,Rollos Naturales,246.55,123
2025-10,Extras,43.10,100
2025-10,Vinos,107.76,2
2025-10,Vegano,102.59,2
2025-10,Rollos Empanizados,193.10,53
2025-10,Nigiri,30.17,5
2025-10,PokeBowl,214.66,29
2025-10,Sashimi,361.21,2
2025-10,Arroz,138.79,48
2025-10,Cocteles,90.52,8
2025-10,Entradas,206.03,51
2025-10,Temakis,85.34,4
2025-10,Cocteles sin Alcohol,59.48,6
2025-10,Arroz,138.79,23
2025-10,Teppanyaki,240.52,6
2025-10,Entradas,145.69,31
2025-10,Margaritas,81.90,1
2025-10,Rollos Empanizados,193.10,53
2025-10,Sashimi,361.21,1
2025-10,Ensaladas,128.45,1
2025-10,Tes Calientes o Frios,33.62,4
2025-10,Vegano,119.83,3
2025-10,Martinis,56.03,2
2025-10,Cocteles sin Alcohol,59.48,16
2025-10,Margaritas,81.90,9
2025-10,Kids,106.90,3
2025-10,Temakis,85.34,1
2025-10,PokeBowl,214.66,37
2025-10,Jarras Limonada,107.76,8
2025-10,Tempuras,116.38,9
2025-10,Ensaladas,102.59,1
2025-10,Rollos Horneados,225.00,43
2025-10,Entradas,145.69,13
2025-10,Sopas,223.28,6
2025-10,Rollos Capeados,181.90,5
2025-10,Postres,93.97,4
2025-10,Cervezas,42.24,23
2025-10,Postres,93.97,8
2025-10,Rollos Capeados,145.69,2
2025-10,Rollos Naturales,246.55,68
2025-10,Kids,85.34,1
2025-10,Jarras Limonada,107.76,2
2025-10,Rollos Horneados,214.66,36
2025-10,Cervezas,154.31,13
2025-10,Jarras Limonada,107.76,3
2025-10,PokeBowl,214.66,75
2025-10,Refrescos,42.24,20
2025-10,Extras,34.48,81
2025-10,Margaritas,81.90,3
2025-10,Extras,43.10,101
2025-10,Kids,128.45,6
2025-10,Cocteles,90.52,2
2025-10,Rollos Horneados,225.00,57
2025-10,Temakis,85.34,2
2025-10,Postres,93.97,6
2025-10,Sashimi,326.72,1
2025-10,Refrescos,33.62,18
2025-10,Rollos Naturales,246.55,40
2025-10,Refrescos,33.62,35
2025-10,Rollos Horneados,214.66,34
2025-10,Cocteles,90.52,9
2025-10,Rollos Capeados,181.90,5
2025-10,Nigiri,38.79,4
2025-10,Cervezas,154.31,16
2025-10,Limonadas,42.24,66
